,datetime,eventid,accountname,clientaddr,servicename,processname,objectname,sharename,securityid
1028,2019-07-25T06:12:48.644Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1029,2019-07-25T06:12:48.633Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1030,2019-07-25T06:12:58.349Z,4769,filesv$,::ffff:10.1.1.21,,,,,
1031,2019-07-25T06:13:10.947Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1032,2019-07-25T06:13:10.952Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1033,2019-07-25T06:13:55.747Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1034,2019-07-25T06:13:55.753Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1035,2019-07-25T06:13:55.800Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1036,2019-07-25T06:13:55.805Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1037,2019-07-25T06:13:55.843Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1038,2019-07-25T06:13:55.848Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1039,2019-07-25T06:13:55.856Z,5140,fileadmin,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3606
1040,2019-07-25T06:13:55.862Z,5140,fileadmin,10.1.1.21,,,,\*\netlogon,s-1-5-21-388095587-3916525220-2479421359-3606
1041,2019-07-25T06:13:56.067Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1042,2019-07-25T06:13:56.601Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1043,2019-07-25T06:13:56.641Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1044,2019-07-25T06:13:56.645Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1045,2019-07-25T06:13:56.652Z,5140,fileadmin,10.1.1.21,,,,\*\sysvol,s-1-5-21-388095587-3916525220-2479421359-3606
1046,2019-07-25T06:14:30.708Z,5140,win10$,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3604
1047,2019-07-25T06:16:41.106Z,4673,dcadmin,::1,,c:\windows\system32\svchost.exe,,,
1048,2019-07-25T06:16:41.107Z,4688,dc2016$,::1,,c:\windows\system32\backgroundtaskhost.exe,,,s-1-5-18
1049,2019-07-25T06:16:52.846Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-18
1050,2019-07-25T06:16:52.849Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1051,2019-07-25T06:17:48.778Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1052,2019-07-25T06:17:48.779Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1053,2019-07-25T06:17:48.768Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1054,2019-07-25T06:17:48.779Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1055,2019-07-25T06:17:48.779Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1056,2019-07-25T06:18:12.714Z,4688,dc2016$,::1,,c:\windows\system32\logonui.exe,,,s-1-5-18
1057,2019-07-25T06:18:12.790Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
1058,2019-07-25T06:18:12.793Z,4688,dc2016$,::1,,c:\windows\system32\lockapphost.exe,,,s-1-5-18
1059,2019-07-25T06:18:12.914Z,4673,dcadmin,::1,,c:\windows\system32\svchost.exe,,,
1060,2019-07-25T06:18:12.914Z,4688,dc2016$,::1,,c:\windows\systemapps\microsoft.lockapp_cw5n1h2txyewy\lockapp.exe,,,s-1-5-18
1061,2019-07-25T06:18:53.844Z,4768,user02,::ffff:10.1.1.30,,,,,
1062,2019-07-25T06:18:53.854Z,4769,user02,::ffff:10.1.1.30,,,,,
1063,2019-07-25T06:18:54.005Z,4769,user02,::ffff:10.1.1.30,,,,,
1064,2019-07-25T06:19:45.595Z,4769,user02,::ffff:10.1.1.30,,,,,
1065,2019-07-25T06:19:45.600Z,4769,user02,::ffff:10.1.1.30,,,,,
1066,2019-07-25T06:19:45.608Z,5140,user02,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3102
1067,2019-07-25T06:20:03.599Z,4768,user02,::ffff:10.1.1.30,,,,,
1068,2019-07-25T06:20:03.610Z,4769,user02,::ffff:10.1.1.30,,,,,
1069,2019-07-25T06:20:03.613Z,4769,user02,::ffff:10.1.1.30,,,,,
1070,2019-07-25T06:20:03.620Z,5140,user02,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3102
1071,2019-07-25T06:20:28.092Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1072,2019-07-25T06:20:28.709Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1073,2019-07-25T06:20:28.098Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1074,2019-07-25T06:20:28.860Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1075,2019-07-25T06:20:28.169Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1076,2019-07-25T06:20:28.856Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1077,2019-07-25T06:20:28.866Z,5140,fileadmin,10.1.1.21,,,,\*\sysvol,s-1-5-21-388095587-3916525220-2479421359-3606
1078,2019-07-25T06:21:06.654Z,4768,dcadmin,::1,,,,,
1079,2019-07-25T06:21:06.645Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1080,2019-07-25T06:21:06.663Z,4768,dcadmin,::1,,,,,
1081,2019-07-25T06:21:06.655Z,4769,dcadmin,::1,,,,,
1082,2019-07-25T06:21:06.768Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
1083,2019-07-25T06:21:06.735Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1084,2019-07-25T06:21:06.776Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
1085,2019-07-25T06:21:28.126Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1086,2019-07-25T06:21:56.327Z,4768,user03,::ffff:10.1.1.30,,,,,
1087,2019-07-25T06:21:56.337Z,4769,user03,::ffff:10.1.1.30,,,,,
1088,2019-07-25T06:21:56.341Z,4769,user03,::ffff:10.1.1.30,,,,,
1089,2019-07-25T06:21:56.349Z,5140,user03,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3104
1090,2019-07-25T06:21:56.376Z,4768,user03,::ffff:10.1.1.30,,,,,
1091,2019-07-25T06:21:56.381Z,4769,user03,::ffff:10.1.1.30,,,,,
1092,2019-07-25T06:22:11.542Z,4768,user03,::ffff:10.1.1.30,,,,,
1093,2019-07-25T06:22:11.549Z,4769,user03,::ffff:10.1.1.30,,,,,
1094,2019-07-25T06:22:11.553Z,4769,user03,::ffff:10.1.1.30,,,,,
1095,2019-07-25T06:22:15.240Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1096,2019-07-25T06:22:15.248Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1097,2019-07-25T06:22:11.560Z,5140,user03,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3104
1098,2019-07-25T06:22:11.785Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1099,2019-07-25T06:22:11.793Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1100,2019-07-25T06:22:11.798Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1101,2019-07-25T06:22:11.806Z,5140,win10_pc$,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3608
1102,2019-07-25T06:22:48.900Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1103,2019-07-25T06:22:48.910Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1104,2019-07-25T06:22:48.910Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1105,2019-07-25T06:22:48.910Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1106,2019-07-25T06:22:48.910Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1107,2019-07-25T06:22:59.391Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1108,2019-07-25T06:22:59.399Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1109,2019-07-25T06:22:59.401Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1110,2019-07-25T06:22:59.407Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1111,2019-07-25T06:22:59.415Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1112,2019-07-25T06:22:59.416Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1113,2019-07-25T06:22:59.417Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1114,2019-07-25T06:22:59.417Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1115,2019-07-25T06:22:59.443Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1116,2019-07-25T06:22:59.452Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1117,2019-07-25T06:22:59.480Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1118,2019-07-25T06:22:59.484Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1119,2019-07-25T06:22:59.497Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1120,2019-07-25T06:22:59.496Z,5140,win10_pc$,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3608
1121,2019-07-25T06:22:59.723Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1122,2019-07-25T06:22:59.717Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1123,2019-07-25T06:23:01.561Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1124,2019-07-25T06:23:02.416Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1125,2019-07-25T06:23:02.420Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1126,2019-07-25T06:23:03.739Z,4768,win10_pc$,::ffff:10.1.1.30,,,,,
1127,2019-07-25T06:23:03.744Z,4769,win10_pc$,::ffff:10.1.1.30,,,,,
1128,2019-07-25T06:22:59.730Z,5140,win10_pc$,10.1.1.30,,,,\*\sysvol,s-1-5-21-388095587-3916525220-2479421359-3608
1129,2019-07-25T06:23:19.105Z,5140,anonymous logon,10.1.1.30,,,,\*\ipc$,s-1-5-7
1130,2019-07-25T06:24:15.885Z,4768,user03,::ffff:10.1.1.30,,,,,
1131,2019-07-25T06:24:15.889Z,4769,user03,::ffff:10.1.1.30,,,,,
1132,2019-07-25T06:24:42.822Z,4768,user03,::ffff:10.1.1.30,,,,,
1133,2019-07-25T06:24:42.827Z,4769,user03,::ffff:10.1.1.30,,,,,
1134,2019-07-25T06:24:41.795Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1135,2019-07-25T06:24:42.749Z,4768,user03,::ffff:10.1.1.30,,,,,
1136,2019-07-25T06:24:42.862Z,4769,user03,::ffff:10.1.1.30,,,,,
1137,2019-07-25T06:24:42.755Z,4769,user03,::ffff:10.1.1.30,,,,,
1138,2019-07-25T06:24:42.866Z,4769,user03,::ffff:10.1.1.30,,,,,
1139,2019-07-25T06:24:42.873Z,5140,user03,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3104
1140,2019-07-25T06:24:42.879Z,5140,user03,10.1.1.30,,,,\*\netlogon,s-1-5-21-388095587-3916525220-2479421359-3104
1141,2019-07-25T06:24:43.386Z,4769,user03,::ffff:10.1.1.30,,,,,
1142,2019-07-25T06:25:12.624Z,4769,user03,::ffff:10.1.1.30,,,,,
1143,2019-07-25T06:25:12.612Z,5140,user03,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3104
1144,2019-07-25T06:26:57.740Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1145,2019-07-25T06:27:49.041Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1146,2019-07-25T06:27:49.041Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1147,2019-07-25T06:27:49.026Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1148,2019-07-25T06:27:49.040Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1149,2019-07-25T06:27:49.041Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1150,2019-07-25T06:28:53.738Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1151,2019-07-25T06:28:52.525Z,5140,anonymous logon,10.1.1.99,,,,\*\ipc$,s-1-5-7
1152,2019-07-25T06:28:52.689Z,5140,dc2016$,10.1.1.99,,,,\*\admin$,s-1-5-18
1153,2019-07-25T06:28:59.462Z,4688,dc2016$,::1,,c:\windows\syswow64\cmd.exe,,,s-1-5-18
1154,2019-07-25T06:28:59.476Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1155,2019-07-25T06:28:52.713Z,5140,dc2016$,10.1.1.99,,,,\*\ipc$,s-1-5-18
1156,2019-07-25T06:29:01.610Z,4688,dc2016$,::1,,c:\windows\syswow64\hostname.exe,,,s-1-5-18
1157,2019-07-25T06:28:52.792Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1158,2019-07-25T06:28:52.803Z,4688,dc2016$,::1,,c:\windows\system32\windowspowershell\v1.0\powershell.exe,,,s-1-5-18
1159,2019-07-25T06:29:07.682Z,4688,dc2016$,::1,,c:\windows\syswow64\whoami.exe,,,s-1-5-18
1160,2019-07-25T06:28:52.808Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1161,2019-07-25T06:28:52.947Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1162,2019-07-25T06:28:53.164Z,4688,dc2016$,::1,,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,,,s-1-5-18
1163,2019-07-25T06:28:53.175Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1164,2019-07-25T06:30:47.762Z,4769,dcadmin,::ffff:10.1.1.30,,,,,
1165,2019-07-25T06:30:47.834Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,servicesactive,,
1166,2019-07-25T06:30:47.844Z,4688,dc2016$,::1,,c:\windows\psexesvc.exe,,,s-1-5-18
1167,2019-07-25T06:30:48.032Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1168,2019-07-25T06:30:48.241Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1169,2019-07-25T06:30:48.244Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\cmd.exe,\device\condrv,,
1170,2019-07-25T06:30:47.771Z,5140,dcadmin,10.1.1.30,,,,\*\admin$,s-1-5-21-388095587-3916525220-2479421359-500
1171,2019-07-25T06:30:47.820Z,4769,dcadmin,::ffff:10.1.1.30,,,,,
1172,2019-07-25T06:30:47.840Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,psexesvc,,
1173,2019-07-25T06:30:48.024Z,5140,dcadmin,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-500
1174,2019-07-25T06:30:48.156Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1175,2019-07-25T06:30:48.244Z,4688,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\conhost.exe,,,s-1-5-21-388095587-3916525220-2479421359-500
1176,2019-07-25T06:31:28.131Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1177,2019-07-25T06:32:06.699Z,4688,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\hostname.exe,,,s-1-5-21-388095587-3916525220-2479421359-500
1178,2019-07-25T06:32:06.706Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\hostname.exe,\registry\machine\system\controlset001\services\winsock2\parameters,,
1179,2019-07-25T06:32:06.706Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\hostname.exe,-,,
1180,2019-07-25T06:32:09.241Z,4688,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\whoami.exe,,,s-1-5-21-388095587-3916525220-2479421359-500
1181,2019-07-25T06:32:10.896Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,servicesactive,,
1182,2019-07-25T06:32:10.897Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,psexesvc,,
1183,2019-07-25T06:32:10.904Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,psexesvc,,
1184,2019-07-25T06:32:10.909Z,5140,dcadmin,10.1.1.30,,,,\*\admin$,s-1-5-21-388095587-3916525220-2479421359-500
1185,2019-07-25T06:32:49.179Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1186,2019-07-25T06:32:49.179Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1187,2019-07-25T06:32:49.167Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1188,2019-07-25T06:32:49.179Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1189,2019-07-25T06:32:49.179Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1190,2019-07-25T06:33:32.607Z,4768,dcadmin,::1,,,,,
1191,2019-07-25T06:33:32.058Z,4688,dc2016$,::1,,c:\windows\system32\smss.exe,,,s-1-5-18
1192,2019-07-25T06:33:33.128Z,4688,dc2016$,::1,,c:\windows\system32\logonui.exe,,,s-1-5-18
1193,2019-07-25T06:33:32.065Z,4688,dc2016$,::1,,c:\windows\system32\csrss.exe,,,s-1-5-18
1194,2019-07-25T06:33:33.157Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1195,2019-07-25T06:33:32.104Z,4688,dc2016$,::1,,c:\windows\system32\winlogon.exe,,,s-1-5-18
1196,2019-07-25T06:33:33.177Z,4688,dc2016$,::1,,c:\windows\system32\dwm.exe,,,s-1-5-18
1197,2019-07-25T06:33:33.256Z,4688,dc2016$,::1,,c:\windows\system32\tstheme.exe,,,s-1-5-18
1198,2019-07-25T06:33:32.301Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1199,2019-07-25T06:33:33.511Z,4688,dc2016$,::1,,c:\windows\system32\atbroker.exe,,,s-1-5-18
1200,2019-07-25T06:33:32.327Z,4688,dc2016$,::1,,c:\windows\system32\dwm.exe,,,s-1-5-18
1201,2019-07-25T06:33:32.589Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1202,2019-07-25T06:33:32.598Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1203,2019-07-25T06:33:33.523Z,4688,dc2016$,::1,,c:\windows\system32\rdpclip.exe,,,s-1-5-20
1204,2019-07-25T06:33:32.608Z,4769,dcadmin,::1,,,,,
1205,2019-07-25T06:33:32.662Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1206,2019-07-25T06:33:32.667Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1207,2019-07-25T06:33:33.956Z,4688,dcadmin,::1,,c:\windows\system32\rdpinput.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1208,2019-07-25T06:33:32.776Z,4688,dc2016$,::1,,c:\windows\system32\smss.exe,,,s-1-5-18
1209,2019-07-25T06:33:33.961Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
1210,2019-07-25T06:33:32.792Z,4688,dc2016$,::1,,c:\windows\system32\csrss.exe,,,s-1-5-18
1211,2019-07-25T06:33:33.966Z,4688,dc2016$,::1,,c:\windows\system32\consent.exe,,,s-1-5-18
1212,2019-07-25T06:33:32.840Z,4688,dc2016$,::1,,c:\windows\system32\winlogon.exe,,,s-1-5-18
1213,2019-07-25T06:33:33.977Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1214,2019-07-25T06:33:34.014Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1215,2019-07-25T06:33:34.024Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1216,2019-07-25T06:33:34.191Z,4688,dc2016$,::1,,c:\program files\common files\microsoft shared\ink\tabtip.exe,,,s-1-5-18
1217,2019-07-25T06:33:34.035Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1218,2019-07-25T06:33:34.230Z,4688,dcadmin,::1,,c:\program files (x86)\common files\microsoft shared\ink\tabtip32.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1219,2019-07-25T06:33:34.065Z,4688,dc2016$,::1,,c:\windows\system32\rdpinput.exe,,,s-1-5-18
1220,2019-07-25T06:33:42.109Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1221,2019-07-25T06:33:44.816Z,4688,dc2016$,::1,,c:\windows\system32\consent.exe,,,s-1-5-18
1222,2019-07-25T06:33:42.140Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1223,2019-07-25T06:33:44.823Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1224,2019-07-25T06:33:44.921Z,4688,dc2016$,::1,,c:\program files\common files\microsoft shared\ink\tabtip.exe,,,s-1-5-18
1225,2019-07-25T06:33:46.154Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1226,2019-07-25T06:33:46.178Z,4688,dc2016$,::1,,c:\program files\common files\microsoft shared\ink\tabtip.exe,,,s-1-5-18
1227,2019-07-25T06:33:46.180Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1228,2019-07-25T06:33:46.202Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1229,2019-07-25T06:33:48.950Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1230,2019-07-25T06:33:46.233Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1231,2019-07-25T06:33:46.237Z,4688,dcadmin,::1,,c:\windows\system32\conhost.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1232,2019-07-25T06:33:46.692Z,4673,dcadmin,::1,,c:\windows\system32\svchost.exe,,,
1233,2019-07-25T06:33:46.692Z,4688,dc2016$,::1,,c:\windows\system32\backgroundtaskhost.exe,,,s-1-5-18
1234,2019-07-25T06:33:56.614Z,4688,dc2016$,::1,,c:\windows\system32\rundll32.exe,,,s-1-5-18
1235,2019-07-25T06:34:22.853Z,4688,dcadmin,::1,,c:\temp\mimikatz_trunk\x64\mimikatz.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1236,2019-07-25T06:34:22.913Z,4673,dcadmin,::1,,c:\temp\mimikatz_trunk\x64\mimikatz.exe,,,
1237,2019-07-25T06:34:22.913Z,4673,dcadmin,::1,,c:\temp\mimikatz_trunk\x64\mimikatz.exe,,,
1238,2019-07-25T06:34:22.914Z,4673,dcadmin,::1,,c:\temp\mimikatz_trunk\x64\mimikatz.exe,,,
1239,2019-07-25T06:34:22.914Z,4673,dcadmin,::1,,c:\temp\mimikatz_trunk\x64\mimikatz.exe,,,
1240,2019-07-25T06:36:16.964Z,4673,dcadmin,::1,,c:\windows\explorer.exe,,,
1241,2019-07-25T06:36:16.965Z,4673,dcadmin,::1,,c:\windows\explorer.exe,,,
1242,2019-07-25T06:36:16.974Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1243,2019-07-25T06:36:19.318Z,4688,dc2016$,::1,,c:\windows\system32\consent.exe,,,s-1-5-18
1244,2019-07-25T06:36:19.351Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1245,2019-07-25T06:36:19.495Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1246,2019-07-25T06:36:19.505Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1247,2019-07-25T06:36:19.523Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1248,2019-07-25T06:36:45.535Z,4768,user03,::ffff:10.1.1.30,,,,,
1249,2019-07-25T06:36:45.540Z,4769,user03,::ffff:10.1.1.30,,,,,
1250,2019-07-25T06:36:45.561Z,4769,filesv$,::ffff:10.1.1.21,,,,,
1251,2019-07-25T06:36:49.254Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1252,2019-07-25T06:37:04.860Z,4688,dc2016$,::1,,c:\windows\system32\consent.exe,,,s-1-5-18
1253,2019-07-25T06:37:04.975Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1254,2019-07-25T06:37:04.874Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1255,2019-07-25T06:37:04.968Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1256,2019-07-25T06:37:04.992Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1257,2019-07-25T06:37:05.106Z,5140,dcadmin,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3183
1258,2019-07-25T06:37:05.115Z,5140,dcadmin,fe80::3531:95a5:3a80:6a3d,,,,\*\share,s-1-5-21-388095587-3916525220-2479421359-3183
1259,2019-07-25T06:37:05.140Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1260,2019-07-25T06:37:45.361Z,4769,user03,::ffff:10.1.1.30,,,,,
1261,2019-07-25T06:37:45.357Z,4769,user03,::ffff:10.1.1.30,,,,,
1262,2019-07-25T06:37:45.368Z,5140,user03,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3104
1263,2019-07-25T06:37:47.780Z,5140,user03,10.1.1.30,,,,\*\share,s-1-5-21-388095587-3916525220-2479421359-3104
1264,2019-07-25T06:37:49.298Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1265,2019-07-25T06:37:49.309Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1266,2019-07-25T06:37:49.310Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1267,2019-07-25T06:37:49.310Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1268,2019-07-25T06:37:49.310Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1269,2019-07-25T06:37:59.527Z,5140,win10_pc$,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3608
1270,2019-07-25T06:39:41.798Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1271,2019-07-25T06:41:28.145Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-18
1272,2019-07-25T06:41:28.148Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1273,2019-07-25T06:41:57.795Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1274,2019-07-25T06:42:49.443Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1275,2019-07-25T06:42:49.444Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
